D_abs2,f0_Hz,Q
0.04800000000000001,59.9869555026913,3316.8005854451217
0.04816666666666667,59.986706157031364,3316.786798617237
0.04833333333333334,59.986456814480746,3316.7730119612725
0.04850000000000001,59.98620747503937,3316.7592254772244
0.04866666666666667,59.98595813870719,3316.74543916509
0.04883333333333334,59.985708805484116,3316.7316530248645
0.04900000000000001,59.9854594753701,3316.717867056545
0.04916666666666667,59.985210148365084,3316.7040812601285
0.04933333333333334,59.98496082446898,3316.69029563561
0.04950000000000001,59.98471150368174,3316.676510182987
0.04966666666666667,59.98446218600329,3316.6627249022554
0.04983333333333334,59.984212871433584,3316.648939793413
0.05000000000000001,59.98396355997254,3316.635154856454
0.05016666666666667,59.9837142516201,3316.6213700913763
0.05033333333333334,59.98346494637618,3316.607585498175
0.0505,59.98321564424075,3316.593801076848
0.05066666666666667,59.98296634521373,3316.5800168273922
0.05083333333333334,59.982717049295054,3316.566232749802
0.051000000000000004,59.98246775648465,3316.5524488440756
0.05116666666666667,59.982218466782456,3316.538665110208
0.05133333333333334,59.981969180188436,3316.5248815481973
0.051500000000000004,59.98171989670249,3316.5110981580383
0.05166666666666667,59.98147061632455,3316.497314939728
0.05183333333333334,59.981221339054585,3316.4835318932633
0.052000000000000005,59.980972064892505,3316.46974901864
0.052166666666666674,59.980722793838254,3316.4559663158548
0.05233333333333334,59.98047352589175,3316.4421837849036
0.052500000000000005,59.98022426105295,3316.4284014257837
0.052666666666666674,59.97997499932181,3316.414619238492
0.05283333333333334,59.979725740698214,3316.4008372230232
0.053000000000000005,59.97947648518213,3316.387055379375
0.053166666666666675,59.97922723277349,3316.3732737075434
0.053333333333333344,59.97897798347222,3316.359492207525
0.053500000000000006,59.97872873727825,3316.3457108793154
0.053666666666666675,59.97847949419155,3316.3319297229127
0.05383333333333334,59.978230254212015,3316.318148738312
0.054000000000000006,59.9779810173396,3316.30436792551
0.054166666666666675,59.97773178357423,3316.290587284503
0.05433333333333334,59.977482552915866,3316.2768068152886
0.05450000000000001,59.9772333253644,3316.263026517861
0.054666666666666676,59.97698410091981,3316.2492463922185
0.05483333333333334,59.97673487958201,3316.235466438357
0.05500000000000001,59.97648566135095,3316.2216866562735
0.055166666666666676,59.976236446226544,3316.207907045963
0.05533333333333334,59.97598723420874,3316.194127607423
0.05550000000000001,59.975738025297474,3316.18034834065
